temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,shortwave_radiation_backwards_sfc,angle_of_incidence,zenith,azimuth,power_output
274.34,56,1020,0,0,369.35,59.332379,78.388854,237.91803,63.384136
274.31,57,1020,0,0,305.27,70.202751,85.834763,245.95534,0.16192283
268.1,86,1029.5,0,0,0,60.554806,79.060556,120.9977,132.23905
268.86,83,1030,0,0,24.03,46.068839,69.933108,132.8112,205.54818
273.22,63,1029.3,0,0,181.56,31.948186,62.574755,146.44604,315.97245
274.58,54,1027.4,0,0,343.54,18.840791,57.636227,162.14937,552.13038
275.05,49,1027.4,0,0,472.59,11.458332,55.79238,179.31607,492.32998
275.08,60,1026.6,0,0,556.25,17.917675,57.34844,196.55202,552.04514
276.43,58,1025.6,0,0,585.62,30.850943,62.044221,212.42152,408.28072
277.05,59,1025.3,0,0,560.7,44.937703,69.222806,226.2427,263.97289
276.89,64,1024.5,0,0,483.27,59.301071,78.148315,238.12414,101.51705
276.32,69,1024.9,0,0,362.23,70.311995,85.69914,246.25855,0.36510417
268.77,71,1029.7,0,0,0,60.545635,78.833095,120.77307,760.53663
270.22,80,1029,0,0,25.81,46.030393,69.678753,132.60863,1800.9321
272.43,83,1029.1,0,0,188.68,31.866378,62.292384,146.28199,2446.9025
274,73,1028,0,0,351.55,18.670376,57.329988,162.04929,2848.8113
275.42,68,1026.9,0,0,482.38,11.163179,55.474787,179.30256,3042.2762
277.39,55,1024.3,0,0,567.82,17.72369,57.036781,196.62714,2976.7425
278.06,53,1023.9,0,0,598.08,30.749122,61.752262,212.56517,2661.2573
278.05,54,1023.8,0,0,573.16,44.880709,68.95622,226.42934,2012.8759
278,59,1023.9,0,0,493.95,59.273549,77.906777,238.33586,419.42047
278.01,61,1023.9,0,0,371.13,71.941767,86.629549,247.64848,32.106884
270.37,92,1026.8,0.2,0,0,60.534132,78.600632,120.54755,37.861475
270.98,88,1027.2,0.1,0,28.48,45.990011,69.419477,132.40552,119.46945
272.36,79,1026.7,0.1,0,187.79,31.783186,62.005155,146.1182,354.87786
273.69,74,1026.1,0,0,351.55,18.498871,57.019093,161.9509,1608.7156
275.32,68,1024.9,0,0,471.7,10.865273,55.153058,179.29264,1798.4442
277.22,70,1024.5,0,0,565.15,17.533211,56.721853,196.70746,2201.482
278.19,65,1023.6,0,0,596.3,30.651784,61.458021,212.71474,2514.8261
278.91,62,1022.6,0,0,572.27,44.827873,68.688188,226.62186,1983.4115
279.37,60,1022,0,0,488.61,59.249843,77.664324,238.5531,454.60693
279.26,60,1021.9,0,0,347.1,71.715273,86.254461,247.71468,38.520397
273.86,92,1022.8,0.1,0,0,60.520368,78.363271,120.3212,306.21257
274.61,87,1022.6,0.1,0,18.69,45.947799,69.155392,132.2019,810.41608
275.94,81,1022.1,0,0,114.81,31.698771,61.71318,145.95465,1653.5456
277.12,76,1021.7,0,0,217.16,18.326542,56.703653,161.85418,2594.6142
278.18,72,1020.8,0,0,359.56,10.564848,54.827305,179.2863,2495.5364
277.86,72,1020.7,0,0,320.4,17.346619,56.403771,196.79298,2034.5494
278.03,70,1020.4,0,0,334.64,30.559094,61.16161,212.87022,349.33594
278.27,68,1019.3,0,0,313.28,44.779269,68.41881,226.82022,508.95105
278.81,67,1019.6,0,0,276.79,59.229979,77.421041,238.7758,81.15272
271.95,95,1021.8,0,0,0,60.504413,78.12112,120.09403,524.29145
273.43,92,1022.3,0,0,34.71,45.903862,68.88661,131.99778,1511.2741
276.17,79,1020.3,0,0,199.36,31.613296,61.416573,145.79136,2160.7512
278.26,71,1019.9,0,0,359.56,18.153666,56.383784,161.75915,2625.0994
279.77,64,1019.5,0,0,486.83,10.262157,54.497644,179.28357,2183.5018
281.58,55,1019.2,0,0,566.04,17.164309,56.08265,196.88371,1644.59
281.79,57,1018.5,0,0,364.9,30.47122,60.86314,213.03158,532.01389
282.95,55,1018.8,0,0,257.21,44.734969,68.148187,227.02437,149.70222
282.84,54,1018.4,0,0,218.94,59.213982,77.177015,239.00388,12.351344
281.53,55,1017.9,0,0,176.22,71.143495,85.405311,247.77644,1.2752137
273.23,96,1024.9,0,0,0,60.48634,77.874288,119.8661,718.82787
273,93,1024.9,0,0,32.04,45.858307,68.613245,131.79317,1726.4683
276.41,74,1024.1,0,0,201.14,31.526925,61.11545,145.62832,2344.2967
278.78,64,1022.9,0,0,364.01,17.980527,56.059599,161.66579,2748.0358
280.4,56,1021.1,0,0,488.61,9.957474,54.164189,179.28444,2909.5366
281.57,53,1021,0,0,574.94,16.986686,55.758609,196.97967,2774.0572
282.09,49,1020.1,0,0,601.64,30.388322,60.562727,213.19882,2125.9102
282,45,1019.8,0,0,582.06,44.695039,67.876421,227.23425,650.15667
281.8,50,1020.4,0,0,504.63,59.201875,76.932332,239.23726,89.000525
281.27,54,1020.3,0,0,387.15,71.336983,85.314944,248.1504,1.1058824
272.75,95,1022.3,0,0,0,60.466218,77.622885,119.63743,380.55369
276.17,71,1021.3,0,0,31.15,45.811238,68.33541,131.58809,963.70243
278.08,57,1021.8,0,0,158.42,31.439818,60.809929,145.46554,734.79313
279.84,55,1020.4,0,0,322.18,17.886811,55.752561,161.46441,785.81806
281.53,50,1019,0,0,480.6,9.6510943,53.827061,179.28894,1011.2157
281.87,60,1018.1,0,0,466.36,16.814173,55.431768,197.08085,943.20981
282.29,61,1016.7,0,0,420.08,30.310562,60.260488,213.37192,704.87833
283.29,55,1016.1,0,0,388.04,44.546854,67.536977,227.35129,298.18582
282.99,57,1015.2,0,0,360.45,59.19368,76.687081,239.47587,91.135834
282.31,61,1015.4,0,0,286.58,71.168361,84.963397,248.27367,84.115943
277.56,91,1012.8,0.2,0,0,60.444115,77.367023,119.40808,222.8959
277.95,89,1013.3,0.1,0,29.37,45.762758,68.053223,131.38256,495.7582
278.44,86,1014.4,0,0,200.25,31.352136,60.500127,145.30302,513.90689
278.91,82,1014.6,0,0,354.22,17.634639,55.398755,161.48411,637.55228
279.5,80,1014,0,0,494.84,9.3433409,53.486378,179.29707,641.52067
280.44,79,1014.8,0.1,0,550.91,16.647204,55.10225,197.18729,1730.8477
280.52,81,1014.7,0.1,0,473.48,30.238099,59.956541,213.55085,2107.1092
281.67,73,1014.1,0.1,0,539.34,44.628559,67.329881,227.67104,294.9493
281.94,72,1014.3,0,0,504.63,59.189419,76.441353,239.71964,49.494442
281.89,71,1015,0,0,388.04,71.18563,84.741259,248.52947,3.2892303
276.08,94,1021.2,0,0,0,60.420097,77.106811,119.17807,20.289321
276.38,91,1021.5,0,0,20.47,45.712965,67.766798,131.17662,119.6423
277.46,85,1022.2,0,0,97.9,31.264039,60.186163,145.14076,202.60269
277.82,85,1022,0,0,167.32,17.462499,55.062333,161.3958,213.51918
278.01,85,1021.7,0,0,251.87,9.0345661,53.142263,179.30886,325.59282
278.3,78,1023,0,0,338.2,16.486225,54.77018,197.29898,689.46341
279.27,72,1021.9,0,0,492.17,30.171091,59.651009,213.73562,455.77683
280.35,65,1021.1,0,0,543.79,44.530209,67.013699,227.83351,1116.084
281.15,59,1020.4,0,0,486.83,59.189113,76.195243,239.96848,188.75389
280.8,58,1019.7,0,0,328.41,71.206166,84.518498,248.78993,7.3594994
271.85,94,1030.5,0.1,0.49,32.93,45.661957,67.476251,130.97027,16.747443
273.1,88,1031.2,0,0.35,147.74,31.175681,59.868154,144.97879,747.95484
274.22,79,1031.4,0,0,219.83,17.291314,54.722071,161.3092,896.17405
275.2,74,1030.6,0,0,293.7,8.7251556,52.794839,179.32433,1299.9747
276.65,66,1030.4,0,0,404.95,16.331693,54.435686,197.41596,2501.3443
277.08,61,1030.7,0,0,458.35,30.109689,59.344016,213.92621,2067.4558
277.68,60,1030.5,0,0,460.13,44.58035,66.780056,228.1302,402.96303
277.54,62,1030.4,0,0,529.55,59.192783,75.948844,240.22232,31.680455
277.32,64,1031.3,0,0,397.83,73.01505,85.569728,250.30829,6.7550505
270.23,95,1036.6,0,0,0,60.366572,76.573783,118.71627,81.04899
270.36,94,1037.3,0,0,32.04,45.570663,67.159374,130.7992,214.27725
274.81,68,1036.7,0,0,189.57,31.087218,59.54622,144.81711,388.70286
279.99,51,1035.1,0,0,387.15,17.12141,54.378088,161.22432,503.07919
280.56,51,1034.1,0,0,514.42,8.4155326,52.444228,179.34351,428.09654
278.79,48,1033.1,0,0,446.78,16.184077,54.098895,197.53824,650.36148
276.04,66,1032.8,0,0,279.46,30.054042,59.035686,214.1226,751.18134
274.37,92,1034,0.4,0.49,129.05,44.563251,66.50419,228.36805,715.04669
275.27,90,1032.8,0.5,0.63,113.03,59.200449,75.702251,240.48109,245.03425
276.62,80,1031.5,0.2,0,143.29,73.116679,85.401622,250.62786,21.344653
271.59,95,1034.9,0,0,0,60.337189,76.301187,118.48457,729.90932
273.62,88,1034.3,0,0,51.62,45.556679,66.883249,130.55647,1783.8262
277.07,71,1034,0,0,228.73,30.998803,59.220476,144.65573,2390.095
278.39,63,1032.5,0,0,393.38,16.953118,54.030502,161.14116,2804.8013
279.65,58,1030.7,0,0,524.21,8.1061629,52.090553,179.36642,2961.926
281.33,50,1029.4,0,0,606.98,16.043847,53.759932,197.66585,2867.343
282.17,48,1028.8,0,0,637.24,30.004293,58.726143,214.32479,2584.3651
282.89,46,1027.4,0,0,611.43,44.550898,66.227835,228.61135,2118.8114
283.23,46,1026.4,0,0,532.22,59.212126,75.455559,240.74472,680.90394
283.03,50,1025.8,0,0,411.18,73.202753,85.220757,250.93777,50.614814
273.66,85,1025.7,0,0,0,60.306144,76.024682,118.25238,564.36012
276.22,77,1024.9,0,0,48.06,45.502596,66.581022,130.34906,538.48395
279.36,66,1023.7,0,0,170.88,30.910589,58.89104,144.49465,946.53167
281.02,59,1022.1,0,0,254.54,16.786784,53.679432,161.05974,1643.1462
280.89,58,1021.3,0,0,221.61,7.7975623,51.733936,179.3931,1484.1412
281.36,47,1020.1,0,0,401.39,15.911479,53.418924,197.79881,1133.0727
280.77,52,1019.6,0,0,357.78,29.960574,58.415509,214.53277,433.32806
280.64,53,1018.9,0,0,275.01,44.54334,65.9511,228.86004,320.20786
281,53,1017.7,0,0,250.09,59.227825,75.208857,241.01311,220.395
281.24,52,1016.6,0,0,306.16,70.958149,83.362108,249.62314,0.26018519
274.94,95,1012.9,0,0,0,60.273501,75.744383,118.01975,319.17873
274.69,91,1013.4,0,0,52.51,45.447681,66.275133,130.14134,776.38526
275.37,79,1014.3,0,0,243.86,30.822731,58.558029,144.3339,1343.0145
276.75,69,1014,0,0,380.03,16.622763,53.324996,160.98007,2648.7486
277.14,66,1013.5,0,0,411.18,7.4903049,51.374496,179.42355,2977.094
279.95,61,1011.7,0,0,462.8,15.787446,53.075996,197.93713,2955.7583
280.23,51,1010.8,0,0,631.01,29.923007,58.103903,214.74652,2161.0413
279.84,51,1011.3,0,0,572.27,44.540618,65.674091,229.11408,2151.0257
280.2,49,1011.4,0,0,394.27,59.247552,74.962234,241.2862,782.56749
279.49,50,1011.6,0,0,329.3,73.759823,85.125796,251.83404,56.482041
278.89,52,1012.1,0,0,152.19,110.15015,112.03095,215.95507,299.88492
270.3,92,1018.9,0,0,0,60.116696,75.375645,117.87772,806.81349
271.35,85,1019.5,0,0,61.41,45.392031,65.965699,129.93332,1810.5113
273.36,72,1019.6,0,0,242.97,30.73539,58.221563,144.17345,2434.8074
275.46,60,1019.3,0,0,405.84,16.461426,52.967312,160.90215,2795.9993
277.14,50,1019.3,0,0,473.48,7.185034,51.012355,179.4578,2949.8806
279.83,59,1017.1,0,0,614.1,15.672217,52.731269,198.08084,2881.9097
280.97,57,1016.7,0,0,641.69,29.891703,57.791444,214.96602,1416.0774
281.92,57,1016.6,0,0,614.99,44.542764,65.396909,229.37341,424.62465
281.89,61,1016.1,0,0,490.39,59.271303,74.715773,241.5639,97.651824
281.33,68,1016.3,0,0,194.91,70.705885,82.675332,249.96227,0.063131313
275.41,99,1018,0,0,0,60.203709,75.17286,117.55327,66.971355
276.75,87,1018.1,0,0,72.09,45.335752,65.65284,129.72501,247.67075
278.94,77,1017.5,0,0,254.54,30.648726,57.881764,144.01332,329.8208
281.08,71,1016.2,0,0,410.29,16.303157,52.606502,160.82597,738.98194
282.46,66,1015.6,0,0,533.11,6.8824735,50.647634,179.49587,1851.771
283.33,70,1015.8,0,0,611.43,15.566252,52.384868,198.22994,1015.2933
283.75,70,1015,0,0,604.31,29.866758,57.478247,215.19125,219.2571
282.8,74,1014.9,0,0,345.32,44.549801,65.119656,229.63796,1059.0576
282.84,69,1014.4,0,0,307.94,59.29907,74.469555,241.84613,794.39164
282.74,66,1014.2,0,0,308.83,73.85743,84.694147,252.41428,44.838407
280.83,71,1015.1,0,0,262.55,110.33865,111.45143,216.06231,317.83056
271.86,91,1027.5,0,0,0,59.983288,74.755694,117.45692,687.91423
272.19,92,1027.4,0,0,49.84,45.278953,65.336683,129.51642,1602.8818
273.89,80,1028.2,0,0,224.28,30.562906,57.538755,143.85347,1379.7537
275.08,74,1028.5,0,0,315.95,16.148358,52.242686,160.75152,1215.9592
276.72,68,1027.4,0,0,522.43,6.5834417,50.280455,179.53775,479.02023
277.27,62,1028,0,0,470.81,15.469998,52.036913,198.38442,1395.4672
277.66,60,1027.5,0,0,322.18,29.848256,57.164427,215.42217,1448.713
278.94,57,1027.3,0,0,292.81,44.561741,64.842425,229.90767,323.25818
278.57,59,1027.4,0,0,434.32,59.330832,74.223656,242.13278,198.86434
277.8,62,1027.8,0,0,171.77,73.790859,84.391665,252.62682,43.092302
271.81,94,1035.1,0,0,0,60.128428,74.587587,117.08532,88.496643
272.96,87,1034.9,0,0,63.19,45.221747,65.017356,129.30753,289.35083
274.48,81,1034.1,0,0,226.06,30.478102,57.192665,143.69391,659.44101
276.16,74,1034.5,0,0,404.95,15.997445,51.875988,160.67879,750.74442
277.68,70,1033.6,0,0,544.68,6.2888674,49.910937,179.58345,1409.4254
280.22,67,1029.9,0,0,526.88,15.383884,51.687524,198.54429,1964.5812
281.43,59,1029.3,0,0,553.58,29.836262,56.850091,215.65873,2458.3645
281.59,61,1029.3,0,0,531.33,44.578585,64.565308,230.18245,2154.2716
282.73,55,1027.3,0,0,525.1,59.366561,73.978143,242.42376,765.70439
282.54,54,1026.7,0,0,433.43,72.879973,83.474938,252.25673,30.36271
275.07,94,1028.7,0,0,0,60.010861,74.236587,116.90987,168.89293
277.37,87,1028.3,0,0,83.66,45.164253,64.694988,129.09833,721.24609
280.02,75,1028.5,0,0,266.11,30.394488,56.84362,143.53458,751.95215
281.27,69,1026.3,0,0,421.86,15.850847,51.506531,160.60774,2378.8787
282.39,66,1025.8,0,0,546.46,5.9998092,49.5392,179.63295,1715.4383
283.95,66,1026.3,0,0,442.33,15.308315,51.336816,198.70953,860.72365
284.47,61,1024.9,0,0,497.51,29.830829,56.535345,215.9009,832.32777
284.78,60,1024.3,0,0,495.73,44.600323,64.28839,230.46222,241.875
284.95,59,1023.8,0,0,451.23,59.406219,73.733082,242.71897,107.38569
284.4,61,1023.1,0,0,403.17,74.025412,84.044782,253.31298,44.705959
274.1,95,1027.3,0,0,0,60.048366,73.989594,116.61602,181.53847
274.66,86,1028.1,0,0,46.28,45.106593,64.369713,128.88882,399.22861
274.84,70,1028.8,0,0,213.6,30.312243,56.491751,143.37547,1003.2059
275.97,63,1028.3,0,0,444.11,15.709008,51.134438,160.53834,1730.1885
277.05,58,1027.7,0,0,572.27,5.7174805,49.165362,179.68624,2653.3225
279.61,56,1025.8,0,0,586.51,15.243673,50.984903,198.88012,2857.5967
280.43,51,1025.3,0,0,679.07,29.831993,56.220291,216.14862,2689.2852
281.01,48,1025.1,0,0,651.48,44.645792,64.024028,230.76224,2189.9954
281.15,47,1024.6,0,0,571.38,59.449762,73.488531,243.0183,899.45487
280.67,48,1024.4,0,0,405.84,74.087082,83.828191,253.61966,68.438033
280.54,48,1024.5,0,0,193.13,110.70751,110.26143,216.27951,83.10049
275.62,62,1027.2,0,0,0,59.8833,73.600292,116.47269,412.23701
277.25,61,1026.7,0,0,93.45,45.048895,64.041666,128.67897,1377.1819
279.78,71,1025.7,0,0,276.79,30.221172,56.134103,143.22972,2016.125
281.16,65,1025.8,0,0,434.32,15.572385,50.75983,160.47056,1978.0229
283.03,60,1025,0,0,558.03,5.4464999,48.790092,179.82428,2559.2473
285.41,54,1023.6,0,0,614.99,15.190302,50.631895,199.05603,2767.1597
285.35,55,1023.2,0,0,469.03,29.839775,55.905024,216.40182,2061.6401
286.52,58,1023.6,0,0,534,44.658391,63.735465,231.03639,1623.7999
286.44,62,1022.4,0,0,508.19,59.497135,73.244543,243.32163,630.18648
286.16,64,1022.4,0,0,426.31,74.151536,83.611669,253.92969,134.7186
285.5,67,1023.1,0,0,278.57,110.79766,109.958,216.3338,288.35628
279.22,89,1025.9,0,0,0,59.840704,73.293908,116.23733,758.63765
280.58,84,1025.7,0,0,42.72,44.991287,63.710982,128.46874,1210.4983
283.38,71,1025.7,0,0,216.27,30.152587,55.780064,143.05771,1167.5445
286.03,58,1024.5,0,0,434.32,15.441442,50.382831,160.40434,1355.6717
287.9,48,1023.4,0,0,550.02,5.1788282,48.411845,179.80409,1745.4971
288.05,51,1023.7,0,0,614.1,15.148517,50.2779,199.23724,1377.0492
288.77,51,1022.9,0,0,642.58,29.854184,55.589638,216.66045,1995.1997
289.43,52,1022.7,0,0,620.33,44.694651,63.459604,231.3306,1535.1652
289.72,53,1022.1,0,0,545.57,59.548279,73.001165,243.62886,905.77123
289.25,56,1022.2,0,0,429.87,74.218732,83.395289,254.24295,86.759195
287.93,64,1022.7,0,0,284.8,110.88686,109.65239,216.38789,144.65972
277.55,84,1026.6,0,0,0,59.797326,72.984892,116.00161,734.29853
279.94,76,1026.3,0,0,95.23,44.933901,63.377801,128.25811,1543.786
284.93,60,1024.9,0,0,283.02,30.075543,55.420508,142.89896,2325.0675
287.98,45,1024.2,0,0,441.44,15.316654,50.003562,160.33962,2678.9464
289.39,40,1024,0,0,534.89,4.9260227,48.032394,179.86858,2850.3126
289.86,50,1023.6,0,0,638.13,15.118589,49.923024,199.4237,2484.5189
290.1,51,1023.5,0,0,675.51,29.875213,55.274224,216.92444,2129.886
290.15,49,1023.5,0,0,650.59,44.796586,63.221041,231.68366,494.96428
289.73,51,1023.2,0,0,555.36,59.603128,72.758443,243.93988,415.2075
288.95,53,1023.1,0,0,369.35,74.28862,83.179117,254.55933,56.929919
280.73,99,1024.1,0,0,0,59.877091,72.759781,115.67333,158.79974
281.52,92,1024.5,0,0,82.77,44.954645,63.088927,127.97706,390.1007
284.01,79,1024.5,0,0,275.9,30.000599,55.058654,142.74021,745.79267
286.53,68,1023.5,0,0,428.09,15.198496,49.622146,160.27635,1905.4306
288.11,62,1023,0,0,550.02,4.6871001,47.651298,179.93674,2529.1166
288.96,61,1023.5,0,0,623,15.100744,49.56737,199.61539,2227.0099
287.77,72,1023.2,0,0,572.27,29.902845,54.958868,217.19371,1586.9667
287.92,68,1023.1,0,0,527.77,44.789944,62.910944,231.94588,2164.8406
289.34,54,1022.5,0,0,570.49,59.661611,72.516417,244.25455,692.53553
288.64,58,1022.1,0,0,453.01,74.482955,83.052225,254.96237,89.372797
276.78,92,1030.3,0,0,0,73.681505,82.306591,105.42855,75.66761
276.29,92,1031.9,0,0,0,59.70866,72.359527,115.52907,313.16457
276.58,88,1032.6,0,0,48.95,44.820323,62.7045,127.83549,713.35139
278.21,80,1033,0,0,243.86,29.927938,54.694635,142.58141,1286.2453
279.42,72,1032.9,0,0,458.35,15.087446,49.238705,160.21447,1938.8014
280.72,64,1032.4,0,0,601.64,4.4647319,47.268669,180.00852,3036.9697
282.25,56,1031.8,0,0,680.85,15.095165,49.211042,199.81225,2999.3172
282.96,48,1030.9,0,0,713.78,29.937049,54.643658,217.46819,2746.2333
283.31,43,1032,0,0,687.97,44.831759,62.635229,232.24054,2275.757
282.84,43,1031.1,0,0,606.09,59.723652,72.275127,244.57276,996.76998
281.86,44,1031.7,0,0,480.6,74.558282,82.836964,255.28463,110.45111
269.25,94,1040.4,0,0,0,74.155597,82.382876,104.83297,12.902924
268.92,94,1040.7,0,0,0.89,59.663593,72.043465,115.2922,206.17519
270.62,78,1039.2,0,0,122.82,44.764396,62.36466,127.62341,798.55111
274.05,55,1038.7,0,0,322.18,29.857741,54.328586,142.4225,1915.7382
276.89,42,1036.3,0,0,490.39,14.98398,48.85336,160.15391,2849.3513
279.25,38,1033.8,0,0,619.44,4.2621629,46.884618,180.08388,3049.4668
280.52,35,1035.5,0,0,692.42,15.101978,48.85414,200.01424,3000.4989
281.63,34,1034.1,0,0,722.68,29.977784,54.328675,217.7478,2739.6307
282.56,33,1032.7,0,0,694.2,44.886703,62.361711,232.55259,2242.1163
282.95,33,1031.9,0,0,609.65,59.789172,72.034608,244.89439,998.95833
282.61,34,1032,0,0,481.49,74.636092,82.622047,255.60962,123.13811
272.94,19,1034,0,0,0,74.595199,82.433235,104.26066,293.74976
273.29,19,1033.9,0,0,1.78,59.618188,71.725341,115.05492,952.55831
276.6,23,1033.6,0,0,121.04,44.709221,62.022882,127.41077,1766.8851
280.88,22,1032,0,0,315.06,29.790187,53.960639,142.2634,2419.4932
283.79,20,1030.2,0,0,485.05,14.888563,48.466234,160.0946,2746.9364
285.87,17,1029.8,0,0,618.55,4.0875217,46.499832,180.1684,2922.9944
287.29,20,1029.5,0,0,696.87,15.244918,48.524444,200.3846,2874.0353
288.21,19,1028.6,0,0,725.35,30.024997,54.014002,218.03245,2640.6783
288.86,18,1028.9,0,0,696.87,44.94615,62.088928,232.86884,2193.5643
288.94,18,1028.3,0,0,614.99,59.858086,71.794895,245.21932,984.0998
288.52,20,1028,0,0,487.72,74.716312,82.407517,255.93721,128.36806
276.17,42,1032.2,0,0,0,74.561315,82.134259,104.01121,279.15599
276.56,39,1032,0,0,1.78,59.572554,71.4053,114.81719,951.87368
278.91,38,1031.7,0,0,125.49,44.65493,61.679309,127.19752,1788.1319
283.02,34,1030.3,0,0,317.73,29.681165,53.571277,142.15411,2405.8256
286.69,30,1029.6,0,0,485.05,14.801651,48.077448,160.03647,2705.2294
288.03,32,1028.7,0,0,614.99,3.8903824,46.109054,180.40001,2822.5712
290.41,24,1027.9,0,0,699.54,15.066657,48.115082,200.32211,2800.9035
291.3,24,1027.6,0,0,727.13,30.078623,53.699719,218.32207,2545.2561
291.91,24,1027.2,0,0,696.87,45.010024,61.816933,233.18916,2120.9897
292.14,24,1025.8,0,0,612.32,59.930307,71.556018,245.54742,972.16769
291.87,23,1026.2,0,0,486.83,74.809119,82.201162,256.27389,140.21872
278.38,62,1027.8,0,0,0,74.526209,81.832922,103.76167,262.79406
278.53,61,1027.9,0,0,3.56,59.541531,71.094325,114.56887,942.49016
281.53,54,1027.8,0,0,139.73,44.601652,61.334083,126.98361,1761.0983
286.39,44,1026.8,0,0,329.3,29.663712,53.219596,141.94437,2330.1819
287.69,37,1025.9,0,0,493.06,14.723681,47.687125,159.97943,2697.1626
288.56,33,1025.4,0,0,621.22,3.8204094,45.725039,180.33094,2923.0258
289.08,25,1025,0,0,706.66,15.19724,47.780988,200.65048,2888.6197
289.58,24,1024.5,0,0,737.81,30.138588,53.385904,218.61655,2617.3262
289.86,23,1023.9,0,0,712,45.078239,61.545779,233.51344,2146.9767
289.78,24,1023.6,0,0,629.23,60.005743,71.318008,245.87856,1074.9995
289.35,26,1023.1,0,0,499.29,74.864627,81.965937,256.58624,219.21004
288.33,30,1022.6,0,0,329.3,85.185592,89.514217,263.67199,0.996
276.83,60,1027.4,0,0,0,74.490011,81.529413,103.51203,310.05984
277.02,59,1027.5,0,0,4.45,59.481056,70.760052,114.34031,1030.0652
280.08,53,1027.3,0,0,138.84,44.549519,60.987349,126.76898,1834.6125
284.65,42,1026.2,0,0,333.75,29.605133,52.846771,141.78428,2424.6642
287.54,28,1024.7,0,0,507.3,14.655065,47.295387,159.92342,2605.223
289.54,21,1024.2,0,0,627.45,3.7553228,45.336401,180.4201,2909.6684
290.73,19,1024.2,0,0,719.12,15.253809,47.42278,200.87246,2774.5503
291.36,19,1023.4,0,0,745.82,30.204805,53.072632,218.91581,2511.2375
291.62,20,1023.7,0,0,715.56,45.150707,61.275516,233.84157,2140.0965
291.43,22,1023.5,0,0,630.12,60.0843,71.080891,246.21261,1071.7122
290.87,22,1023.1,0,0,501.07,74.970634,81.766611,256.93429,141.87328
277.56,47,1027.6,0,0,0,74.452852,81.223917,103.26228,276.98497
277.73,47,1028.4,0,0,5.34,59.435416,70.435138,114.10111,1050.2024
280.66,44,1028,0,0,142.4,44.498659,60.639248,126.5536,1870.1204
284.85,40,1026.9,0,0,336.42,29.549884,52.47259,141.62372,2429.165
288.21,34,1025.9,0,0,505.52,14.596189,46.902355,159.86835,2704.2585
289.63,29,1024.7,0,0,637.24,3.7667248,44.946888,180.51258,2771.6524
291.44,25,1024.7,0,0,713.78,15.322585,47.064488,201.09931,2766.9008
292.3,25,1024.7,0,0,739.59,30.277181,52.759978,219.21976,2574.2355
292.73,25,1024.4,0,0,708.44,45.227332,61.006193,234.17341,2135.084
292.7,26,1023.5,0,0,623,60.16588,70.844693,246.54945,1018.289
292.23,27,1023.8,0,0,493.95,75.059675,81.553972,257.27098,155.41676
277.55,71,1028.3,0,0,0,74.414855,80.916614,103.01241,295.74341
277.55,69,1029,0,0,6.23,59.389997,70.108894,113.86137,1032.6548
280.66,59,1028.8,0,0,146.85,44.449197,60.289928,126.3374,1820.7111
